responseid,gender,age,location,set,block,consent,domain,counts,obj1,obj2,obj3,obj4,obj5,obj1_text,obj2_text,obj3_text,obj4_text,obj5_text,choice,expdur,intdur,feedback
493,2,69,8,6,510,1,7,3,4,2,5,,,Blue,Purple,Green,,,1,4375,10.2,
493,2,69,8,7,510,1,12,3,4,1,5,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,,3,11234,10.2,
493,2,69,8,8,510,1,21,2,1,4,,,,Canada,Brazil,,,,1,8437,10.2,
493,2,69,8,9,510,1,9,2,3,2,,,,Catalonia becomes an independent country,Either Catalonia or Quebec become independent countries,,,,1,11860,10.2,
493,2,69,8,10,510,1,10,3,1,3,2,,,News,"Classic Hits (Rock and pop, roughly 1964-1989)","Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,,2,13156,10.2,
493,2,69,8,11,510,1,11,2,1,4,,,,The Beatles,Madonna,,,,1,4500,10.2,
493,2,69,8,12,510,1,5,2,5,3,,,,"Mushrooms, green pepper, mozzarella, tomato sauce","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce",,,,1,11359,10.2,
493,2,69,8,13,510,1,30,4,2,5,1,3,,Insignia,Toshiba,Sharp,Sony,,2,15625,10.2,
493,2,69,8,14,510,1,3,2,3,2,,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.",,,,2,20609,10.2,
493,2,69,8,15,510,1,18,2,4,2,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,,,,1,31385,10.2,
493,2,69,8,16,510,1,27,2,4,2,,,,"6GB data per month, $54 per month","2GB data per month, $45 per month",,,,1,21953,10.2,
493,2,69,8,17,510,1,4,2,3,2,,,,Tom Hanks and Brad Pitt,Scarlett Johansson and Brad Pitt,,,,1,7313,10.2,
493,2,69,8,18,510,1,15,3,3,5,2,,,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,,,2,13578,10.2,
493,2,69,8,19,510,1,14,2,3,2,,,,Where did Bill buy the car to drive?,This is a book which reading would be fun.,,,,1,14187,10.2,
493,2,69,8,20,510,1,32,2,1,3,,,,90,35,,,,1,20016,10.2,
493,2,69,8,21,510,1,17,3,1,5,4,,,"Warsaw, Poland","Seattle, United States","Paris, France",,,1,13094,10.2,
493,2,69,8,22,510,1,1,3,5,3,2,,,Christian Bale,Morgan Freeman,Kevin Spacey,,,2,7281,10.2,
493,2,69,8,23,510,1,16,3,4,1,2,,,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence","Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,2,22219,10.2,
493,2,69,8,24,510,1,19,3,3,4,1,,,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,,3,11984,10.2,
493,2,69,8,25,510,1,25,3,1,4,5,,,4:00,3:06,2:30,,,1,17860,10.2,
493,2,69,8,26,510,1,31,2,4,5,,,,12.35,13.46,,,,1,18265,10.2,
493,2,69,8,27,510,1,29,2,1,5,,,,1:30,2:45,,,,2,34734,10.2,
493,2,69,8,28,510,1,24,2,3,1,,,,19,34,,,,1,14641,10.2,
493,2,69,8,29,510,1,22,3,4,1,3,,,$14.00,$9.00,$15.00,,,1,31328,10.2,
493,2,69,8,30,510,1,20,3,1,2,5,,,Indonesia,Brazil,Bangladesh,,,1,6969,10.2,
493,2,69,8,31,510,1,2,2,1,3,,,,Meryl Streep,Kathy Bates,,,,1,5437,10.2,
493,2,69,8,32,510,1,28,2,4,1,,,,"4.4/5 stars, $358 per night","3.6/5 stars, $215 per night",,,,2,15781,10.2,
494,2,43,8,1,11,1,28,3,1,2,3,,,"3.6/5 stars, $215 per night","3.9/5 stars, $263 per night","4.2/5 stars, $311 per night",,,1,19650,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,2,11,1,16,2,5,4,,,,"Possession and sales would be criminal offenses, without exception","Possession and sales would be criminal offenses, with a small number of medical exceptions",,,,2,16563,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,3,11,1,3,2,3,4,,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,,,,1,22457,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,4,11,1,31,3,3,5,2,,,13.72,13.46,9.99,,,3,16734,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,5,11,1,7,2,3,5,,,,Pink,Green,,,,2,5046,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,6,11,1,20,3,1,2,5,,,Indonesia,Brazil,Bangladesh,,,3,8704,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,7,11,1,23,2,1,4,,,,60,55,,,,1,25906,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,8,11,1,19,3,1,3,5,,,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,,,1,14878,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,9,11,1,21,2,3,5,,,,China,Australia,,,,1,5797,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,10,11,1,8,2,1,2,,,,Black and red,Black and purple,,,,2,6437,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,11,11,1,1,3,5,1,2,,,Christian Bale,Tom Hanks,Kevin Spacey,,,2,4625,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,12,11,1,22,2,3,4,,,,$15.00,$14.00,,,,2,10109,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,13,11,1,2,4,1,4,2,3,,Meryl Streep,Amy Adams,Jody Foster,Kathy Bates,,4,5922,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,14,11,1,10,2,4,3,,,,Country Music,"Classic Hits (Rock and pop, roughly 1964-1989)",,,,2,3703,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,15,11,1,26,2,5,3,,,,$465 credited to your bank account in four years,$255 credited to your bank account in one year,,,,1,7438,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,16,11,1,6,3,5,2,3,,,Pineapple,Orange,Apple,,,1,4843,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,17,11,1,25,3,4,3,1,,,3:06,3:15,4:00,,,3,30766,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,18,11,1,9,2,5,2,,,,Either Scotland or Quebec become independent countries,Either Catalonia or Quebec become independent countries,,,,1,12625,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,19,11,1,17,2,5,4,,,,"Seattle, United States","Paris, France",,,,2,11875,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,20,11,1,32,2,5,4,,,,10,10,,,,1,30328,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,21,11,1,4,2,2,4,,,,Scarlett Johansson and Brad Pitt,Scarlett Johansson and Angelina Jolie,,,,2,10922,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,22,11,1,24,3,2,4,3,,,22,7,19,,,2,10312,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,23,11,1,11,4,1,5,4,2,,The Beatles,Elton John,Madonna,Elvis Presley,,3,4969,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,24,11,1,30,3,4,5,3,,,Samsung,Toshiba,Sony,,,3,14047,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,25,11,1,14,3,4,3,1,,,Which man do you wonder when to meet?,Where did Bill buy the car to drive?,Who did Bill buy the car to please?,,,3,20969,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,26,11,1,13,5,5,4,1,2,3,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,3,19822,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,27,11,1,29,2,3,4,,,,2:15,1:30,,,,1,26234,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,28,11,1,18,2,2,1,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,,,,2,12260,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,29,11,1,12,2,1,3,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,,,,1,4719,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,30,11,1,5,3,2,4,5,,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Mushrooms, green pepper, mozzarella, tomato sauce",,,1,9500,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,31,11,1,27,3,1,3,5,,,"1GB data per month, $35 per month","4 GB data per month, $49 per month","8GB data per month, $58 per month",,,1,7172,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
494,2,43,8,32,11,1,15,3,3,1,4,,,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,,,1,7354,7.0333,"Thank you, this was the neatest survey I've taken in a long time. I wasn't sure what the survey company is hoping to find. Maybe whether I'm insane or not :-) but it was fun for me."
495,1,57,8,1,109,1,11,2,1,2,,,,The Beatles,Elvis Presley,,,,1,13797,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,2,109,1,10,5,1,3,4,5,2,News,"Classic Hits (Rock and pop, roughly 1964-1989)",Country Music,"Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)","Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",2,21344,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,3,109,1,8,4,3,4,1,2,,Black and blue,Blue and red,Black and red,Black and purple,,1,12109,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,4,109,1,26,3,1,5,3,,,$200 credited to your bank account immediately,$465 credited to your bank account in four years,$255 credited to your bank account in one year,,,1,18375,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,5,109,1,23,3,3,5,4,,,70,75,55,,,2,37719,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,6,109,1,3,2,3,5,,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",,,,1,31985,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,7,109,1,9,2,3,5,,,,Catalonia becomes an independent country,Either Scotland or Quebec become independent countries,,,,2,14719,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,8,109,1,18,4,2,1,3,4,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,,2,26719,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,9,109,1,14,2,4,2,,,,Which man do you wonder when to meet?,This is a book which reading would be fun.,,,,2,19390,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,10,109,1,6,3,5,2,4,,,Pineapple,Orange,Grapefruit,,,3,17469,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,11,109,1,15,3,1,2,4,,,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,,,1,17281,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,12,109,1,29,3,2,3,5,,,3:15,2:15,2:45,,,1,42829,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,13,109,1,12,2,3,2,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/2.png,,,,1,18344,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,14,109,1,4,2,3,5,,,,Tom Hanks and Brad Pitt,Tom Hanks and Angelina Jolie,,,,1,13328,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,15,109,1,21,3,3,1,4,,,China,Canada,Brazil,,,2,11265,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,16,109,1,5,4,1,5,2,3,,"Mozzarella, tomato sauce, basil","Mushrooms, green pepper, mozzarella, tomato sauce","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce",,3,23250,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,17,109,1,30,5,5,4,1,3,2,Toshiba,Samsung,Sharp,Sony,Insignia,1,45062,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
495,1,57,8,18,109,1,19,3,2,1,4,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,,,2,32984,14.2333,"Great survey, much thought on personal preferences was fun.  I hope this survey gives you interesting and useful results.  thanks."
